9.99362,1282.25,986.656,19486,1284.54,1087.43,1284.75,1087.34,158
10.1375,1282.32,986.723,19486,1284.6,1087.44,1284.68,1087.28,158
10.2434,1282.33,986.701,19486,1284.64,1087.31,1284.67,1087.3,158
10.388,1282.36,986.626,19486,1284.93,1087.34,1284.64,1087.37,158
10.5309,1282.26,986.637,19486,1284.49,1087.3,1284.74,1087.36,158
10.6735,1282.23,986.694,19486,1284.92,1087.38,1284.77,1087.31,158
10.821,1282.35,986.623,19486,1284.55,1087.37,1284.65,1087.38,158
10.9635,1282.31,986.673,19486,1284.61,1087.42,1284.69,1087.33,158
11.1065,1282.27,986.664,19486,1284.81,1087.26,1284.73,1087.34,158
11.2492,1282.33,986.715,19486,1284.92,1087.29,1284.67,1087.28,158
11.399,1282.33,986.761,19486,1284.9,1087.33,1284.67,1087.24,158
11.5416,1282.4,986.665,19486,1284.49,1087.27,1284.6,1087.34,158
11.6416,1282.39,986.659,19486,1284.61,1087.34,1284.61,1087.34,158
11.7885,1282.39,986.681,19486,1284.53,1087.28,1284.61,1087.32,158
11.9367,1282.22,986.71,19486,1284.67,1087.32,1284.78,1087.29,158
12.0792,1282.28,986.689,19486,1284.79,1087.35,1284.72,1087.31,158
12.2206,1282.23,986.717,19486,1284.87,1087.28,1284.77,1087.28,158
12.3618,1282.25,986.742,19486,1284.44,1087.26,1284.75,1087.26,158
12.5089,1282.23,986.698,19486,1284.78,1087.23,1284.77,1087.3,158
12.6542,1282.25,986.745,19486,1284.83,1087.35,1284.75,1087.25,158
12.7995,1282.29,986.609,19486,1284.78,1087.35,1284.71,1087.39,158
12.9424,1282.31,986.673,19486,1284.42,1087.26,1284.69,1087.33,158
13.0875,1282.31,986.696,19486,1285.03,1087.24,1284.69,1087.3,158
13.2307,1282.27,986.685,19486,1284.78,1087.25,1284.73,1087.31,158
13.3743,1282.41,986.633,19486,1284.77,1087.3,1284.59,1087.37,158
13.5179,1282.25,986.707,19486,1284.32,1087.39,1284.75,1087.29,158
13.6632,1282.32,986.622,19486,1284.66,1087.29,1284.68,1087.38,158
13.9069,1282.31,986.602,19486,1284.68,1087.35,1284.69,1087.4,158
14.0502,1282.35,986.668,19486,1284.78,1087.38,1284.65,1087.33,158
14.1956,1282.32,986.681,19486,1284.6,1087.38,1284.68,1087.32,158
14.339,1282.26,986.669,19486,1284.68,1087.34,1284.74,1087.33,158
14.4826,1282.3,986.708,19486,1284.58,1087.34,1284.7,1087.29,158
14.6259,1282.28,986.642,19486,1284.68,1087.4,1284.72,1087.36,158
14.7708,1282.3,986.735,19486,1284.77,1087.36,1284.7,1087.27,158
14.9151,1282.21,986.705,19486,1284.61,1087.33,1284.79,1087.29,158
15.059,1282.23,986.714,19486,1284.9,1087.31,1284.77,1087.29,158
15.2029,1282.34,986.626,19486,1284.72,1087.17,1284.66,1087.37,158
15.348,1282.33,986.642,19486,1284.69,1087.31,1284.67,1087.36,158
15.4916,1282.22,986.64,19486,1284.75,1087.28,1284.78,1087.36,158
15.6358,1282.31,986.598,19486,1284.72,1087.43,1284.69,1087.4,158
15.7793,1282.26,986.681,19486,1284.61,1087.45,1284.74,1087.32,158
15.9246,1282.38,986.67,19486,1284.99,1087.39,1284.62,1087.33,158
16.0682,1282.31,986.721,19486,1284.68,1087.36,1284.69,1087.28,158
16.2118,1282.42,986.679,19486,1284.79,1087.28,1284.58,1087.32,158
16.3557,1282.33,986.705,19486,1284.7,1087.22,1284.67,1087.29,158
16.5016,1282.37,986.765,19486,1284.64,1087.18,1284.63,1087.24,158
16.6456,1282.3,986.793,19486,1284.46,1087.27,1284.7,1087.21,158
16.7897,1282.28,986.642,19486,1284.61,1087.24,1284.72,1087.36,158
16.9337,1282.25,986.638,19486,1284.81,1087.38,1284.75,1087.36,158
17.0794,1282.29,986.679,19486,1284.68,1087.41,1284.71,1087.32,158
17.2236,1282.33,986.671,19486,1284.74,1087.19,1284.67,1087.33,158
17.3677,1282.39,986.723,19486,1284.79,1087.27,1284.61,1087.28,158
17.5124,1282.33,986.687,19486,1284.65,1087.42,1284.67,1087.31,158
17.6564,1282.36,986.731,19486,1284.79,1087.39,1284.64,1087.27,158
17.8013,1282.2,986.728,19486,1284.47,1087.31,1284.8,1087.27,158
17.9433,1282.26,986.765,19486,1284.63,1087.29,1284.74,1087.23,158
18.0856,1282.26,986.758,19486,1284.73,1087.28,1284.74,1087.24,158
18.2324,1282.24,986.7,19486,1284.57,1087.23,1284.76,1087.3,158
18.3747,1282.16,986.769,19486,1284.64,1087.22,1284.84,1087.23,158
18.5198,1282.24,986.722,19486,1285.01,1087.23,1284.76,1087.28,158
18.6654,1282.27,986.681,19486,1284.86,1087.26,1284.73,1087.32,158
18.8087,1282.21,986.68,19486,1284.65,1087.4,1284.79,1087.32,158
18.9499,1282.26,986.713,19486,1284.66,1087.31,1284.74,1087.29,158
19.0926,1282.23,986.713,19486,1284.67,1087.28,1284.77,1087.29,158
19.2354,1282.33,986.637,19486,1284.7,1087.24,1284.67,1087.36,158
19.3797,1282.37,986.588,19486,1284.66,1087.3,1284.63,1087.41,158
19.5225,1282.3,986.643,19486,1284.95,1087.33,1284.7,1087.36,158
19.6653,1282.35,986.72,19486,1284.69,1087.36,1284.65,1087.28,158
19.808,1282.26,986.712,19486,1284.63,1087.34,1284.74,1087.29,158
19.9577,1282.35,986.774,19486,1284.9,1087.35,1284.65,1087.23,158
20.1038,1282.25,986.763,19486,1284.52,1087.22,1284.75,1087.24,158
20.2494,1282.24,986.716,19486,1284.65,1087.3,1284.76,1087.28,158
20.3931,1282.26,986.719,19486,1284.71,1087.35,1284.74,1087.28,158
20.5372,1282.27,986.736,19486,1284.97,1087.22,1284.73,1087.26,158
20.6796,1282.27,986.723,19486,1284.75,1087.28,1284.73,1087.28,158
20.8249,1282.3,986.758,19486,1284.63,1087.23,1284.7,1087.24,158
20.9706,1282.24,986.752,19486,1284.79,1087.27,1284.76,1087.25,158
21.1158,1282.33,986.731,19486,1284.82,1087.12,1284.67,1087.27,158
21.2614,1282.32,986.753,19486,1284.71,1087.19,1284.68,1087.25,158
21.4069,1282.38,986.718,19486,1284.68,1087.26,1284.62,1087.28,158
21.5522,1282.27,986.614,19486,1284.63,1087.42,1284.73,1087.39,158
21.6986,1282.26,986.66,19486,1284.57,1087.24,1284.74,1087.34,158
21.8449,1282.28,986.738,19486,1284.76,1087.37,1284.72,1087.26,158
21.9905,1282.28,986.683,19486,1284.65,1087.37,1284.72,1087.32,158
22.1344,1282.17,986.749,19486,1284.75,1087.22,1284.83,1087.25,158
22.2789,1282.29,986.691,19486,1284.76,1087.29,1284.71,1087.31,158
22.5241,1282.27,986.668,19486,1284.64,1087.34,1284.73,1087.33,158
22.6649,1282.2,986.734,19486,1284.57,1087.34,1284.8,1087.27,158
22.8114,1282.16,986.735,19486,1285.01,1087.24,1284.84,1087.26,158
22.9539,1282.1,986.741,19486,1284.75,1087.25,1284.9,1087.26,158
23.0971,1282.16,986.702,19486,1285.1,1087.3,1284.84,1087.3,158
23.2404,1282.11,986.73,19486,1284.59,1087.3,1284.89,1087.27,158
23.3847,1282.22,986.692,19486,1284.8,1087.27,1284.78,1087.31,158
23.5263,1282.29,986.657,19486,1284.77,1087.38,1284.71,1087.34,158
23.6707,1282.26,986.678,19486,1284.7,1087.25,1284.74,1087.32,158
23.8143,1282.18,986.689,19486,1284.86,1087.31,1284.82,1087.31,158
23.9588,1282.18,986.707,19486,1284.74,1087.27,1284.82,1087.29,158
24.1022,1282.23,986.638,19486,1284.77,1087.23,1284.77,1087.36,158
24.2458,1282.29,986.629,19486,1284.84,1087.35,1284.71,1087.37,158
24.3895,1282.09,986.726,19486,1284.96,1087.33,1284.91,1087.27,158
24.5328,1282.28,986.738,19486,1284.85,1087.31,1284.72,1087.26,158
24.6781,1282.22,986.795,19486,1284.65,1087.28,1284.78,1087.2,158
24.8238,1282.19,986.721,19486,1284.65,1087.16,1284.81,1087.28,158
24.9667,1282.18,986.748,19486,1284.77,1087.23,1284.82,1087.25,158
25.1106,1282.31,986.739,19486,1284.73,1087.4,1284.69,1087.26,158
25.2536,1282.29,986.753,19486,1284.86,1087.32,1284.71,1087.25,158
25.3964,1282.3,986.769,19486,1284.87,1087.3,1284.7,1087.23,158
25.5381,1282.29,986.738,19486,1284.66,1087.22,1284.71,1087.26,158
25.6844,1282.17,986.772,19486,1284.94,1087.25,1284.83,1087.23,158
25.8263,1282.24,986.751,19486,1284.83,1087.26,1284.76,1087.25,158
25.9682,1282.16,986.728,19486,1284.65,1087.26,1284.84,1087.27,158
26.1097,1282.1,986.699,19486,1284.76,1087.22,1284.9,1087.3,158
26.2554,1282.16,986.606,19486,1284.91,1087.23,1284.84,1087.39,158
26.3996,1282.24,986.647,19486,1284.71,1087.31,1284.76,1087.35,158
26.5437,1282.27,986.628,19486,1284.79,1087.38,1284.73,1087.37,158
26.6866,1282.39,986.772,19486,1284.88,1087.31,1284.61,1087.23,158
26.8317,1282.23,986.751,19486,1284.74,1087.39,1284.77,1087.25,158
26.975,1282.34,986.739,19486,1284.65,1087.26,1284.66,1087.26,158
27.1182,1282.24,986.707,19486,1284.72,1087.27,1284.76,1087.29,158
27.2624,1282.17,986.715,19486,1284.7,1087.32,1284.83,1087.29,158
27.4076,1282.15,986.654,19486,1284.66,1087.3,1284.85,1087.35,158
27.5516,1282.27,986.704,19486,1284.97,1087.29,1284.73,1087.3,158
27.6976,1282.3,986.73,19486,1284.74,1087.28,1284.7,1087.27,158
27.8412,1282.32,986.743,19486,1284.72,1087.2,1284.68,1087.26,158
27.9905,1282.28,986.794,19486,1284.77,1087.24,1284.72,1087.21,158
28.1344,1282.24,986.756,19486,1284.75,1087.22,1284.76,1087.24,158
28.2973,1282.32,986.751,19486,1284.77,1087.42,1284.68,1087.25,158
28.4476,1282.32,986.756,19486,1284.64,1087.17,1284.68,1087.24,158
28.5904,1282.25,986.718,19486,1284.6,1087.23,1284.75,1087.28,158
28.7345,1282.39,986.671,19486,1284.78,1087.35,1284.61,1087.33,158
28.8754,1282.34,986.743,19486,1284.77,1087.22,1284.66,1087.26,158
29.0214,1282.29,986.67,19486,1284.73,1087.2,1284.71,1087.33,158
29.1656,1282.23,986.673,19486,1284.59,1087.36,1284.77,1087.33,158
29.3097,1282.22,986.707,19486,1284.74,1087.39,1284.78,1087.29,158
29.4539,1282.09,986.716,19486,1284.73,1087.35,1284.91,1087.28,158
29.5998,1282.17,986.682,19486,1284.82,1087.28,1284.83,1087.32,158
29.7441,1282.16,986.729,19486,1284.8,1087.25,1284.84,1087.27,158
29.8884,1282.15,986.658,19486,1284.87,1087.23,1284.85,1087.34,158
30.0328,1282.32,986.665,19486,1284.76,1087.29,1284.68,1087.34,158
30.1785,1282.15,986.701,19486,1284.76,1087.33,1284.85,1087.3,158
30.3216,1282.3,986.684,19486,1284.82,1087.31,1284.7,1087.32,158
30.4649,1282.26,986.745,19486,1284.82,1087.33,1284.74,1087.26,158
30.6092,1282.29,986.819,19486,1284.73,1087.36,1284.71,1087.18,158
30.7557,1282.31,986.742,19486,1284.78,1087.26,1284.69,1087.26,158
30.9001,1282.35,986.783,19486,1284.72,1087.29,1284.65,1087.22,158
31.044,1282.24,986.796,19486,1284.7,1087.19,1284.76,1087.2,158
31.1874,1282.2,986.727,19486,1284.84,1087.25,1284.8,1087.27,158
31.3336,1282.22,986.71,19486,1284.86,1087.22,1284.78,1087.29,158
31.477,1282.25,986.743,19486,1284.73,1087.19,1284.75,1087.26,158
31.6333,1282.34,986.736,19486,1284.85,1087.27,1284.66,1087.26,158
31.7815,1282.42,986.688,19486,1284.44,1087.23,1284.58,1087.31,158
31.9255,1282.25,986.702,19486,1284.51,1087.29,1284.75,1087.3,158
32.0792,1282.28,986.755,19486,1284.88,1087.39,1284.72,1087.25,158
32.224,1282.36,986.7,19486,1284.58,1087.25,1284.64,1087.3,158
32.3703,1282.34,986.72,19486,1284.75,1087.24,1284.66,1087.28,158
32.5136,1282.13,986.758,19486,1284.49,1087.32,1284.87,1087.24,158
32.6569,1282.18,986.726,19486,1285.09,1087.19,1284.82,1087.27,158
32.799,1282.23,986.759,19486,1284.94,1087.3,1284.77,1087.24,158
32.9474,1282.25,986.657,19486,1284.83,1087.41,1284.75,1087.34,158
33.0941,1282.24,986.716,19486,1284.8,1087.26,1284.76,1087.28,158
33.2405,1282.32,986.719,19486,1284.55,1087.24,1284.68,1087.28,158
33.3873,1282.21,986.744,19486,1284.58,1087.26,1284.79,1087.26,158
33.533,1282.24,986.727,19486,1284.81,1087.29,1284.76,1087.27,158
33.6743,1282.24,986.728,19486,1284.85,1087.27,1284.76,1087.27,158
33.8154,1282.27,986.722,19486,1284.82,1087.33,1284.73,1087.28,158
33.957,1282.27,986.719,19486,1284.72,1087.19,1284.73,1087.28,158
34.0998,1282.25,986.801,19486,1284.79,1087.23,1284.75,1087.2,158
34.2414,1282.19,986.73,19486,1284.73,1087.26,1284.81,1087.27,158
34.3828,1282.19,986.731,19486,1284.61,1087.21,1284.81,1087.27,158
34.5242,1282.17,986.767,19486,1284.83,1087.32,1284.83,1087.23,158
34.6666,1282.2,986.732,19486,1284.74,1087.33,1284.8,1087.27,158
34.8114,1282.18,986.735,19486,1284.69,1087.27,1284.82,1087.26,158
34.9579,1282.14,986.759,19486,1284.75,1087.31,1284.86,1087.24,158
35.1049,1282.2,986.709,19486,1284.81,1087.14,1284.8,1087.29,158
35.2533,1282.27,986.666,19486,1285.01,1087.33,1284.73,1087.33,158
35.4006,1282.32,986.643,19486,1284.8,1087.21,1284.68,1087.36,158
35.5472,1282.23,986.711,19486,1284.64,1087.33,1284.77,1087.29,158
35.6937,1282.22,986.726,19486,1284.79,1087.2,1284.78,1087.27,158
35.8391,1282.25,986.737,19486,1284.9,1087.3,1284.75,1087.26,158
35.9849,1282.22,986.722,19486,1284.71,1087.32,1284.78,1087.28,158
36.228,1282.21,986.71,19486,1284.75,1087.2,1284.79,1087.29,158
36.3765,1282.24,986.711,19486,1284.79,1087.37,1284.76,1087.29,158
36.5214,1282.21,986.692,19486,1284.64,1087.21,1284.79,1087.31,158
36.6652,1282.2,986.684,19486,1284.73,1087.3,1284.8,1087.32,158
36.8085,1282.21,986.788,19486,1284.82,1087.41,1284.79,1087.21,158
36.9543,1282.24,986.688,19486,1284.84,1087.28,1284.76,1087.31,158
37.0978,1282.2,986.645,19486,1284.64,1087.28,1284.8,1087.35,158
37.2413,1282.24,986.695,19486,1284.89,1087.42,1284.76,1087.31,158
37.3855,1282.3,986.749,19486,1284.61,1087.17,1284.7,1087.25,158
37.5313,1282.25,986.755,19486,1284.93,1087.32,1284.75,1087.25,158
37.6774,1282.18,986.756,19486,1284.59,1087.31,1284.82,1087.24,158
37.8228,1282.15,986.719,19486,1284.88,1087.34,1284.85,1087.28,158
37.9667,1282.27,986.685,19486,1284.97,1087.33,1284.73,1087.32,158
38.1114,1282.23,986.693,19486,1284.57,1087.14,1284.77,1087.31,158
38.2544,1282.17,986.7,19486,1284.72,1087.3,1284.83,1087.3,158
38.398,1282.21,986.735,19486,1284.79,1087.37,1284.79,1087.27,158
38.541,1282.33,986.704,19486,1284.84,1087.26,1284.67,1087.3,158
38.6864,1282.23,986.745,19486,1284.81,1087.18,1284.77,1087.25,158
38.8287,1282.29,986.725,19486,1284.87,1087.27,1284.71,1087.27,158
38.9694,1282.26,986.704,19486,1284.67,1087.3,1284.74,1087.3,158
39.2127,1282.22,986.729,19486,1284.8,1087.26,1284.78,1087.27,158
39.3545,1282.27,986.703,19486,1284.69,1087.27,1284.73,1087.3,158
39.4963,1282.29,986.73,19486,1284.76,1087.3,1284.71,1087.27,158
39.6375,1282.29,986.7,19486,1284.63,1087.37,1284.71,1087.3,158
39.783,1282.42,986.737,19486,1284.82,1087.23,1284.58,1087.26,158
39.9248,1282.25,986.699,19486,1284.58,1087.31,1284.75,1087.3,158
40.0662,1282.18,986.712,19486,1284.72,1087.18,1284.82,1087.29,158
40.208,1282.24,986.691,19486,1284.85,1087.38,1284.76,1087.31,158
40.3538,1282.34,986.747,19486,1284.59,1087.25,1284.66,1087.25,158
40.4969,1282.23,986.686,19486,1284.72,1087.21,1284.77,1087.31,158
40.6422,1282.19,986.697,19486,1284.84,1087.32,1284.81,1087.3,158
40.8889,1282.29,986.686,19486,1284.75,1087.3,1284.71,1087.31,158
40.9889,1282.23,986.656,19486,1284.79,1087.34,1284.77,1087.34,158
41.1345,1282.26,986.636,19486,1284.65,1087.31,1284.74,1087.36,158
41.2764,1282.17,986.68,19486,1284.69,1087.35,1284.83,1087.32,158
41.4221,1282.15,986.685,19486,1284.93,1087.29,1284.85,1087.31,158
41.5637,1282.28,986.736,19486,1284.72,1087.31,1284.72,1087.26,158
41.7051,1282.34,986.731,19486,1284.82,1087.38,1284.66,1087.27,158
41.8464,1282.12,986.705,19486,1284.92,1087.25,1284.88,1087.3,158
41.9967,1282.19,986.707,19486,1284.86,1087.23,1284.81,1087.29,158
42.1422,1282.31,986.666,19486,1284.82,1087.34,1284.69,1087.33,158
42.2874,1282.2,986.694,19486,1284.54,1087.3,1284.8,1087.31,158
42.4329,1282.25,986.653,19486,1284.62,1087.36,1284.75,1087.35,158
42.5797,1282.08,986.673,19486,1284.96,1087.27,1284.92,1087.33,158
42.7245,1282.19,986.758,19486,1284.72,1087.43,1284.81,1087.24,158
42.8696,1282.24,986.734,19486,1284.82,1087.3,1284.76,1087.27,158
43.0151,1282.36,986.71,19486,1284.76,1087.25,1284.64,1087.29,158
43.1622,1282.32,986.694,19486,1284.79,1087.33,1284.68,1087.31,158
43.308,1282.25,986.704,19486,1284.64,1087.23,1284.75,1087.3,158
43.4537,1282.26,986.691,19486,1284.82,1087.28,1284.74,1087.31,158
43.5988,1282.22,986.729,19486,1284.7,1087.32,1284.78,1087.27,158
43.7464,1282.25,986.65,19486,1284.82,1087.22,1284.75,1087.35,158
43.8926,1282.3,986.768,19486,1284.77,1087.35,1284.7,1087.23,158
44.0342,1282.22,986.723,19486,1284.82,1087.35,1284.78,1087.28,158
44.1769,1282.24,986.781,19486,1284.72,1087.32,1284.76,1087.22,158
44.323,1282.24,986.764,19486,1284.77,1087.14,1284.76,1087.24,158
44.4668,1282.26,986.71,19486,1284.62,1087.25,1284.74,1087.29,158
44.6097,1282.12,986.766,19486,1284.75,1087.33,1284.88,1087.23,158
44.7515,1282.23,986.703,19486,1284.75,1087.1,1284.77,1087.3,158
44.897,1282.28,986.711,19486,1284.68,1087.24,1284.72,1087.29,158
45.0387,1282.29,986.691,19486,1284.92,1087.29,1284.71,1087.31,158
45.1808,1282.18,986.677,19486,1284.61,1087.38,1284.82,1087.32,158
45.3231,1282.16,986.738,19486,1284.67,1087.43,1284.84,1087.26,158
45.466,1282.19,986.735,19486,1284.87,1087.37,1284.81,1087.27,158
45.607,1282.18,986.734,19486,1285.02,1087.3,1284.82,1087.27,158
45.7474,1282.25,986.753,19486,1284.87,1087.24,1284.75,1087.25,158
45.8883,1282.28,986.661,19486,1284.78,1087.14,1284.72,1087.34,158
46.0325,1282.23,986.721,19486,1284.6,1087.34,1284.77,1087.28,158
46.1749,1282.22,986.712,19486,1284.72,1087.25,1284.78,1087.29,158
46.3167,1282.23,986.72,19486,1284.67,1087.28,1284.77,1087.28,158
46.5615,1282.24,986.744,19486,1285.04,1087.31,1284.76,1087.26,158
46.7038,1282.27,986.752,19486,1284.68,1087.21,1284.73,1087.25,158
46.8465,1282.29,986.673,19486,1284.82,1087.27,1284.71,1087.33,158
46.9893,1282.29,986.726,19486,1284.63,1087.27,1284.71,1087.27,158
47.1335,1282.25,986.682,19486,1284.67,1087.31,1284.75,1087.32,158
47.2762,1282.32,986.701,19486,1284.96,1087.31,1284.68,1087.3,158
47.4182,1282.17,986.71,19486,1284.74,1087.33,1284.83,1087.29,158
47.5604,1282.24,986.688,19486,1284.6,1087.27,1284.76,1087.31,158
47.7053,1282.33,986.675,19486,1284.65,1087.36,1284.67,1087.32,158
47.8467,1282.22,986.778,19486,1284.85,1087.27,1284.78,1087.22,158
47.9879,1282.18,986.715,19486,1284.72,1087.17,1284.82,1087.29,158
48.1294,1282.17,986.69,19486,1284.71,1087.29,1284.83,1087.31,158
48.2308,1282.2,986.762,19486,1284.8,1087.25,1284.8,1087.24,158
48.3757,1282.21,986.762,19486,1284.72,1087.32,1284.79,1087.24,158
48.5198,1282.17,986.726,19486,1284.81,1087.35,1284.83,1087.27,158
48.6632,1282.25,986.805,19486,1284.83,1087.21,1284.75,1087.2,158
48.8072,1282.17,986.811,19486,1285.04,1087.22,1284.83,1087.19,158
48.9502,1282.26,986.903,19486,1284.63,1087.24,1284.74,1087.1,158
49.0933,1282.34,986.798,19486,1284.99,1087.16,1284.66,1087.2,158
49.2361,1282.3,986.696,19486,1284.92,1087.14,1284.7,1087.3,158
49.3808,1282.19,986.757,19486,1284.37,1087.32,1284.81,1087.24,158
49.5239,1282.23,986.724,19486,1285.02,1087.22,1284.77,1087.28,158
49.6664,1282.25,986.687,19486,1284.75,1087.19,1284.75,1087.31,158
49.8088,1282.26,986.721,19486,1284.42,1087.24,1284.74,1087.28,158
49.9537,1282.21,986.704,19486,1285,1087.25,1284.79,1087.3,158
50.0964,1282.2,986.72,19486,1285.01,1087.25,1284.8,1087.28,158
50.2382,1282.21,986.75,19486,1284.97,1087.32,1284.79,1087.25,158
50.3809,1282.28,986.738,19486,1284.68,1087.36,1284.72,1087.26,158
50.5278,1282.24,986.731,19486,1284.82,1087.3,1284.76,1087.27,158
50.6725,1282.32,986.798,19486,1284.4,1087.32,1284.68,1087.2,158
50.8148,1282.16,986.678,19486,1284.61,1087.24,1284.84,1087.32,158
50.9573,1282.28,986.696,19486,1284.8,1087.28,1284.72,1087.3,158
51.1038,1282.31,986.643,19486,1284.48,1087.21,1284.69,1087.36,158
51.2463,1282.19,986.715,19486,1285.07,1087.3,1284.81,1087.29,158
51.3883,1282.21,986.723,19486,1284.93,1087.26,1284.79,1087.28,158
51.5312,1282.21,986.842,19486,1284.56,1087.29,1284.79,1087.16,158
51.6779,1282.26,986.766,19486,1284.67,1087.16,1284.74,1087.23,158
51.8202,1282.1,986.69,19486,1284.61,1087.28,1284.9,1087.31,158
51.9635,1282.2,986.721,19486,1284.82,1087.29,1284.8,1087.28,158
52.1074,1282.26,986.725,19486,1284.78,1087.25,1284.74,1087.27,158
52.2537,1282.28,986.787,19486,1284.83,1087.34,1284.72,1087.21,158
